75254,SAMUEL KLABIN,138811,"RUA BORIS ALEXANDRE, 189 - VILA DALVA - 05387020"
116038,ADOLFO TRIPOLI CL HOSPITALAR DARCY VARGAS,138847,"R DOUTOR SERAFICO DE ASSIS CARVALHO, 34 - MORUMBI - 05614040"
69724,MARIA EUGENIA MARTINS PROFESSORA,138754,"ALARICO FRANCO CAIUBI, 651 - JAGUARE - 05330012"
69753,HENRIQUE DUMONT VILLARES,138757,"AVENIDA PRESIDENTE ALTINO, 1131 - JAGUARE - 05323001"
69931,ADOLFO TRIPOLI PROFESSOR,138786,"RUA LOURENCO DE AZEVEDO, 149 - VILA MORSE - 05624060"
134698,CENTRO DE DETENCAO PROVISORIA III PINHEIROS,138915,"NACOES UNIDAS, 1230 - VILA LEOPOLDINA - 05310000"
96491,HOSPITAL DAS CLINICAS FMSP CLASSE HOSPITALAR,138832,"AV DOUTOR ENEAS CARVALHO DE AGUIAR, 255 - C CESAR - 05403000"
69710,BRASILIO MACHADO,138738,"RUA DOS MORAS, 630 - VILA MADALENA - 05434020"
131346,INSTITUTO DA CRIANCA PEDRO ALCANTARA HCFMSP CL HOSP,138908,"ENEAS CARVALHO DE AGUIAR DOUTOR, 255 - CERQUEIRA CESAR - 05403000"
125357,VICTOR OLIVA PROFESSOR,138875,"ALVILANDIA, 409 - VILA MADALENA - 05449070"
137408,SOLON BORGES DOS REIS                                       ,138922,"AVENIDA JOSE JOAQUIM SEABRA, 1187 A - JARDIM IVANA                   - 05364000"
116038,ADOLFO TRIPOLI CL HOSPITALAR DARCY VARGAS,138848,"R DOUTOR SERAFICO DE ASSIS CARVALHO, 34 - MORUMBI - 05614040"
69711,ALFREDO BRESSER,138739,"SUMIDOURO, 66 - PINHEIROS - 05428010"
69879,ADALGIZA SEGURADO DA SILVEIRA PROFESSORA,138780,"AVENIDA PROFESSOR GIOIA MARTINS, 686 - JARDIM MONTE KEMEL - 05632020"
69899,VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO,138781,"RUA DOMINGOS BARBIERI, 350 - JARDIM PREVIDENCIA - 05531060"
69793,DANIEL PAULO VERANO PONTES PROFESSOR,138765,"AVENIDA JOSE JOAQUIM SEABRA, 1187 - RIO PEQUENO - 05364000"
128331,PEDRO FONSECA PROFESSOR,138904,"RUA RUBENS GRISOLIA, 65 - JARDIM MONTE KEMEL - 05634150"
115959,HOSPITAL DARCY VARGAS CL HOSP,138846,"R DOUTOR SERAFICO DE ASSIS CARVALHO, 34 - MORUMBI - 05614040"
69720,MARIO DE ANDRADE,138751,"JOAQUIM NABUCO, 570 - BROOKLIN PAULISTA - 04621003"
70269,HELENA LEMMI PROFESSORA,138794,"RUA JUA, 246 - SAUDE - 04138020"
82223,HOSPITAL EMILIO RIBAS CLASSE HOSPITALAR,138820,"AV DR ARNALDO, 165 - PACAEMBU - 01246000"
